Nation ID,Nationality,OB Slot No,Name,Nation,Class ID,Class,Cost,Size,Crew,Speed,Swim Spd,Move Class ID,Move Class,Radio%,Survivability,Lift Cap,Load Cost,1st Month Avail,1st Year Avail,Last Month Avail,Last Year Avail,Fire Control,Stabiliser,Vision,Nr S/D,Rate of Fire,EW,Range Finder,Weapon 1,Wpn 1 Name,Wpn1 HE Rds,Wpn1 AP Rds,Wpn1 HEAT Rds,Wpn1 SABOT Rds,Wpn1 Sound,Weapon 2,Wpn 2 Name,Wpn2 HE Rds,Wpn2 AP Rds,Wpn2 Sound,Weapon 3,Wpn 3 Name,Wpn3 HE Rds,Wpn3 AP Rds,Wpn3 Sound,Weapon 4,Wpn 4 Name,Wpn1 HE Rds,Wpn1 HE Rds,Wpn4 Sound,Steel HF,Steel HS,Steel HR,Steel TF,Steel TS,Steel TR,Steel Top,HEAT HF,HEAT HS,HEAT HR,HEAT TF,HEAT TS,HEAT TR,HEAT Top,ERA HF,ERA HS,ERA HR,ERA TF,ERA TS,ERA TR,ERA Top,Unit Sound,Graphic (Icon) ID,Picture (LBM) ID
11,Khroshi Syndicalists,219,KS-4 Sensor Platform,11,57,Directive Sensor,237,3,5,22,2,4,Track,90,4,3,14,1,84,12,120,1,0,50,2,9,0,20,63,KS Turret Support Gun,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,4,3,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,11162
11,Khroshi Syndicalists,220,KS-2 Syndicate IFV (Light),11,121,Syndicate Carrier (Light),93,3,2,22,2,4,Track,80,4,109,11,4,79,12,100,15,2,20,1,9,0,12,77,KS Cannon-2A42,0,16,0,0,0,64,KS Coax Support Gun,120,0,0,0,,0,0,0,0,,0,0,0,4,3,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7466,11174
11,Khroshi Syndicalists,221,KS-2D Syndicate IFV (Heavy),11,121,Syndicate Carrier (Light),100,3,2,22,0,4,Track,90,4,109,15,1,82,12,101,15,2,20,2,9,0,12,77,KS Cannon-2A42,0,16,0,0,0,64,KS Coax Support Gun,120,0,0,49,KS Grenade Launcher,46,0,0,0,,0,0,0,6,5,2,6,4,3,1,9,8,2,9,6,5,1,0,0,0,0,0,0,0,0,7467,11174
11,Khroshi Syndicalists,222,KS-AKM Denial System,11,30,Point Denial System,210,6,3,27,3,3,A/T Wheel,90,5,0,20,1,78,12,120,110,0,0,0,6,7,0,241,KS-33 Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11044
11,Khroshi Syndicalists,224,Directive Gun-122,11,9,Directive Gun,30,2,8,0,0,0,Default,91,0,0,3,1,55,12,120,0,0,0,0,6,0,0,95,KS Directive Gun-122,0,0,3,0,0,4,Conscript Carbine,60,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,23490
11,Khroshi Syndicalists,225,Directive Howitzer Bty++,11,155,Directive Battery,706,0,30,0,0,0,Default,93,0,0,0,1,90,12,120,0,0,0,0,5,0,0,228,KS Directive Howitzer-152,0,15,0,0,0,228,KS Directive Howitzer-152,45,15,0,228,KS Directive Howitzer-152,45,15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11176
11,Khroshi Syndicalists,226,Directive Gun Battery-122,11,155,Directive Battery,189,0,24,0,0,0,Default,91,0,0,0,1,55,12,120,0,0,0,0,6,0,0,95,KS Directive Gun-122,0,0,0,0,0,95,KS Directive Gun-122,70,0,0,95,KS Directive Gun-122,70,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23490
11,Khroshi Syndicalists,227,KS-17M3 SEAD Drone,11,214,SEAD Drone,204,5,1,22,0,0,Default,90,0,0,0,1,77,12,90,15,0,30,0,9,5,0,190,KS Cannon-NR30,0,2,0,0,0,209,KS Anti-Radar-27,2,0,0,185,KS Rocket Salvo-S5,8,0,0,199,KS Cluster-250,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,11119
11,Khroshi Syndicalists,228,KS-17R SEAD Drone,11,214,SEAD Drone,178,5,1,19,0,0,Default,90,0,0,0,1,81,12,98,15,0,30,0,9,5,0,190,KS Cannon-NR30,0,2,0,0,0,211,KS Anti-Radar-58,2,0,0,219,KS Thermobaric-500,2,0,0,0,,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,11119
11,Khroshi Syndicalists,230,KS Materiel Transport,11,56,Materiel Carrier,27,4,2,15,0,2,Wheel,90,0,0,12,1,46,12,120,0,0,0,0,5,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,32174
11,Khroshi Syndicalists,231,KS-LB Materiel Carrier,11,56,Materiel Carrier,42,3,3,20,2,4,Track,90,4,0,10,1,70,12,120,0,0,0,0,9,0,0,63,KS Turret Support Gun,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,11035
11,Khroshi Syndicalists,233,Strike Drone-27K,11,214,SEAD Drone,224,5,1,18,0,0,Default,90,0,0,0,1,77,12,94,20,0,30,0,9,5,0,193,KS Rotary Cannon-30,0,1,0,0,200,209,KS Anti-Radar-27,2,0,0,207,KS Guided Strike-25,2,0,0,199,KS Cluster-250,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,11156
11,Khroshi Syndicalists,234,Interceptor Drone-29S,11,214,SEAD Drone,304,5,1,25,0,0,Default,90,0,0,0,1,92,12,120,25,0,40,0,9,8,0,179,KS Cannon-30,0,1,0,0,0,210,KS Anti-Radar-31,2,0,0,200,KS Cluster-500,2,0,0,221,KS Thermobaric-250,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886,41221
11,Khroshi Syndicalists,235,Interceptor Drone-29S,11,214,SEAD Drone,351,5,1,25,0,0,Default,91,0,0,0,1,92,12,120,25,0,40,0,9,8,0,179,KS Cannon-30,0,1,0,0,0,211,KS Anti-Radar-58,2,0,0,208,KS Guided Strike-29,2,0,0,200,KS Cluster-500,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,45300
11,Khroshi Syndicalists,236,Supremacy Drone-30,11,214,SEAD Drone,330,5,1,25,0,0,Default,90,0,0,0,1,92,12,120,20,0,40,0,9,9,0,179,KS Cannon-30,0,1,0,0,0,211,KS Anti-Radar-58,2,0,0,200,KS Cluster-500,2,0,0,200,KS Cluster-500,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736,56015
11,Khroshi Syndicalists,237,Materiel Dump,11,56,Materiel Carrier,27,2,6,0,0,0,Default,91,0,0,99,1,46,12,120,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,9087
11,Khroshi Syndicalists,238,Materiel Cache,11,56,Materiel Carrier,65,1,6,0,0,0,Default,93,0,0,99,1,46,12,120,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,12,12,16,8,18,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,13011
11,Khroshi Syndicalists,245,Broadcast Node,11,55,Broadcast Node,50,0,6,6,0,0,Default,90,0,0,0,1,78,12,120,0,0,10,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,0,121,KS Fragmentation Device,6,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
11,Khroshi Syndicalists,246,KS Assault Craft,11,42,Assault Boat,0,1,1,0,3,0,Default,0,0,13,1,1,46,12,99,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,7279
11,Khroshi Syndicalists,247,KS Barge,11,41,Landing Barge,40,12,5,0,6,0,Default,90,6,254,101,1,46,12,120,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,4,4,4,4,4,4,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,232,238,247
11,Khroshi Syndicalists,248,KS Barge Carrier,11,48,Barge Carrier,29,6,6,9,0,0,Default,50,0,0,50,1,46,12,120,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,248
11,Khroshi Syndicalists,249,Integration Cadre,11,54,Crew,0,1,4,6,0,0,Default,0,0,0,0,1,46,12,120,0,0,0,0,9,0,0,2,KS Sidearm,0,0,0,0,0,121,KS Fragmentation Device,4,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11249
11,Khroshi Syndicalists,252,Directive Observer,11,63,Directive Observer,74,0,2,6,0,0,Default,90,0,0,0,1,74,12,120,0,0,10,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,160,121,KS Fragmentation Device,4,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
11,Khroshi Syndicalists,253,Directive Observer,11,63,Directive Observer,81,0,2,6,0,0,Default,90,0,0,0,1,93,12,120,0,0,30,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,160,121,KS Fragmentation Device,4,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
11,Khroshi Syndicalists,255,KS-21 Saturation (CM),11,137,Saturation Launcher,137,5,5,25,0,3,A/T Wheel,90,2,0,15,1,75,12,120,0,0,0,0,20,0,0,44,KS Saturation Rocket-CM,0,0,0,0,0,44,KS Saturation Rocket-CM,20,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3713,32318
11,Khroshi Syndicalists,257,KS-21 Saturation Launcher,11,137,Saturation Launcher,36,5,5,25,0,3,A/T Wheel,92,2,0,15,1,64,12,120,0,0,0,0,20,0,0,104,KS Saturation Rocket-122,0,0,0,0,0,104,KS Saturation Rocket-122,20,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3713,32318
11,Khroshi Syndicalists,259,KS-30 Siege Saturation Battery,11,31,Saturation Battery,333,0,24,0,0,0,Default,90,0,0,0,1,87,12,120,0,0,0,0,12,0,0,235,KS Grand Saturation HE,0,0,0,0,0,235,KS Grand Saturation HE,24,0,0,235,KS Grand Saturation HE,24,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11113
11,Khroshi Syndicalists,260,KS-21 Saturation Battery,11,31,Saturation Battery,223,0,15,0,0,0,Default,90,0,0,0,1,64,12,120,0,0,0,0,40,0,0,104,KS Saturation Rocket-122,0,0,0,0,0,104,KS Saturation Rocket-122,80,0,0,104,KS Saturation Rocket-122,80,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32318
11,Khroshi Syndicalists,261,KS-27 Heavy Saturation (CM),11,31,Saturation Battery,743,0,18,0,0,0,Default,90,0,0,0,1,75,12,120,0,0,0,0,16,0,0,106,KS Saturation Rocket-220CM,0,0,0,0,0,106,KS Saturation Rocket-220CM,32,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11168
11,Khroshi Syndicalists,263,KS-30 Siege Saturation (CM),11,31,Saturation Battery,888,0,24,0,0,0,Default,91,0,0,0,1,88,12,120,0,0,0,0,12,0,0,102,KS Grand Saturation-CM,0,0,0,0,0,102,KS Grand Saturation-CM,24,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11113
11,Khroshi Syndicalists,264,KS-140 Minefield Launcher,11,210,O/M Minelet Rocket Bty,476,0,18,0,0,0,Default,91,0,0,0,1,77,12,120,0,0,0,0,1,0,0,222,KS Minefield Rocket,3,3,0,0,0,222,KS Minefield Rocket,0,3,0,222,KS Minefield Rocket,0,3,0,222,KS Minefield Rocket,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11168
11,Khroshi Syndicalists,265,KS-T1 Thermobaric Platform,11,137,Saturation Launcher,330,5,3,20,0,4,Track,90,4,0,38,1,81,12,120,0,0,0,0,15,0,0,244,KS Thermobaric Rocket,0,0,0,0,0,244,KS Thermobaric Rocket,15,0,0,0,,0,0,0,0,,0,0,0,43,15,6,15,10,6,4,60,18,6,15,10,6,4,0,0,0,0,0,0,0,0,1463,11083
11,Khroshi Syndicalists,266,KS-21 Saturation Battery (CM),11,31,Saturation Battery,709,0,10,0,0,0,Default,90,0,0,0,1,75,12,120,0,0,0,0,40,0,0,44,KS Saturation Rocket-CM,0,0,0,0,0,44,KS Saturation Rocket-CM,80,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32318
11,Khroshi Syndicalists,271,KS-1K Heavy Recon,11,108,Heavy Armoured Car,177,3,2,22,2,4,Track,91,4,105,13,1,73,12,105,10,0,40,2,7,0,22,84,KS-73 Assault Gun,0,0,14,0,0,64,KS Coax Support Gun,120,0,0,0,,0,0,0,0,,0,0,0,3,2,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7466,11488
11,Khroshi Syndicalists,272,KS-3K Heavy Recon,11,108,Heavy Armoured Car,246,4,2,23,2,4,Track,90,5,105,19,1,88,12,120,25,4,50,2,9,0,22,151,KS Cannon-2A72,0,0,0,40,0,63,KS Turret Support Gun,120,0,0,0,,0,0,0,0,,0,0,0,9,7,5,9,7,5,2,15,10,5,12,10,6,2,0,0,0,0,0,0,0,0,1718,11060
11,Khroshi Syndicalists,274,KS-21V Airborne Launcher,11,137,Saturation Launcher,21,4,2,28,0,3,A/T Wheel,91,2,0,10,1,69,12,120,0,0,0,0,6,0,0,104,KS Saturation Rocket-122,0,0,0,0,0,104,KS Saturation Rocket-122,6,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615,14032
11,Khroshi Syndicalists,275,KS Prima CM Sec,11,31,Saturation Battery,858,0,6,0,0,0,Default,90,0,0,0,1,88,12,120,0,0,0,0,50,0,0,44,KS Saturation Rocket-CM,0,0,0,0,0,44,KS Saturation Rocket-CM,100,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32281
11,Khroshi Syndicalists,276,Directive Observer,11,63,Directive Observer,171,0,2,6,0,0,Default,92,0,0,0,1,77,12,120,0,0,50,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,0,121,KS Fragmentation Device,4,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
11,Khroshi Syndicalists,277,Directive Observer,11,63,Directive Observer,77,0,2,6,0,0,Default,90,0,0,0,1,85,12,120,0,0,20,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,0,121,KS Fragmentation Device,4,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
11,Khroshi Syndicalists,282,KS-10SV Point Denial,11,30,Point Denial System,118,4,3,20,2,4,Track,90,4,0,12,1,76,12,92,3,0,20,0,4,2,0,139,KS-37 Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,11105
11,Khroshi Syndicalists,284,KS-AK Denial System,11,30,Point Denial System,188,6,3,27,3,3,A/T Wheel,90,5,0,20,1,75,12,80,105,0,0,0,6,6,0,241,KS-33 Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11044
11,Khroshi Syndicalists,285,KS-1M Point Denial,11,30,Point Denial System,77,4,3,32,2,3,A/T Wheel,91,3,0,10,1,70,12,91,0,0,30,0,4,2,0,140,KS-31 Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233,11107
11,Khroshi Syndicalists,286,KS-10M Point Denial,11,30,Point Denial System,132,4,3,20,2,4,Track,90,4,0,12,1,79,12,110,3,0,30,0,4,3,0,139,KS-37 Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,11105
11,Khroshi Syndicalists,287,KS-10M3 Point Denial,11,30,Point Denial System,142,4,3,20,2,4,Track,90,4,0,12,1,89,12,120,3,0,30,0,4,4,0,139,KS-37 Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,11105
11,Khroshi Syndicalists,288,KS-Tor Close Denial,11,30,Point Denial System,279,5,3,22,0,4,Track,90,4,0,20,1,86,12,115,110,0,0,0,8,8,0,243,KS-330 Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,3,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,11106
11,Khroshi Syndicalists,289,KS-Buk Medium Denial,11,30,Point Denial System,230,4,4,18,0,4,Track,91,3,0,22,1,80,12,83,110,0,0,0,4,6,0,242,KS-38 Medium Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,29286
11,Khroshi Syndicalists,291,KS-125 Area Denial,11,16,Grand Denial System,110,2,10,0,0,2,Wheel,92,0,0,15,1,61,12,92,100,0,0,0,2,4,0,136,KS-125 Area Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3063,6067
11,Khroshi Syndicalists,293,KS-300 Grand Denial,11,16,Grand Denial System,261,6,8,20,0,3,A/T Wheel,90,6,0,45,1,78,12,95,110,0,0,0,4,6,0,217,KS-300 Grand Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4598,41281
11,Khroshi Syndicalists,294,KS-300S Grand Denial,11,16,Grand Denial System,306,6,8,20,0,3,A/T Wheel,90,6,0,45,1,82,12,120,120,0,0,0,4,8,0,217,KS-300 Grand Denial Seeker,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4598,41281
11,Khroshi Syndicalists,296,KS-1 Recon Drone,11,50,Air OP Aircraft,81,0,1,1,0,0,Default,90,0,0,10,1,82,12,93,0,0,30,0,0,3,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,64
11,Khroshi Syndicalists,297,Directive Observer Drone,11,50,Air OP Aircraft,46,2,1,1,0,0,Default,90,0,0,10,1,46,1,120,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,52602
11,Khroshi Syndicalists,298,KS Autonomous Recon Drone,11,50,Air OP Aircraft,196,0,1,1,0,0,Default,90,0,0,10,1,94,12,120,0,0,40,0,0,6,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,7
11,Khroshi Syndicalists,306,KS-80 Carrier,11,251,Syndicate Carrier,58,4,2,30,4,3,A/T Wheel,90,4,109,14,1,84,12,120,5,0,20,2,9,0,4,89,KS Heavy Gun-AC,0,25,0,0,111,64,KS Coax Support Gun,120,0,0,0,,0,0,0,0,,0,0,0,3,2,2,3,2,2,2,6,4,2,6,4,3,2,0,0,0,0,0,0,0,0,1487,11070
11,Khroshi Syndicalists,307,KS-80A Carrier,11,251,Syndicate Carrier,73,4,2,32,4,3,A/T Wheel,90,4,109,14,1,94,12,120,15,0,30,2,9,0,4,151,KS Cannon-2A72,0,0,0,10,0,64,KS Coax Support Gun,120,0,0,0,,0,0,0,0,,0,0,0,3,2,2,3,2,2,2,6,4,2,6,4,3,2,0,0,0,0,0,0,0,0,1493,11063
11,Khroshi Syndicalists,311,KS-2 Light Rotorcraft,11,204,Light Helicopter,91,3,1,70,0,0,Default,90,0,108,100,1,65,12,95,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,11116
11,Khroshi Syndicalists,313,KS Light Gunship-4,11,221,Light Attack Helicopter,101,4,1,57,0,0,Default,90,0,116,100,1,62,12,82,2,4,0,0,9,0,2,38,KS Heavy Gun-D,0,0,0,0,111,147,KS-17 Guided AT,0,4,0,0,,0,0,0,0,,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,11114
11,Khroshi Syndicalists,314,KS Light Gunship-2,11,221,Light Attack Helicopter,72,3,1,53,0,0,Default,90,0,108,100,1,69,12,90,2,4,10,0,9,1,2,64,KS Coax Support Gun,0,0,0,0,0,64,KS Coax Support Gun,20,0,0,64,KS Coax Support Gun,20,0,0,64,KS Coax Support Gun,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,11116
11,Khroshi Syndicalists,316,KS-8 Transport Rotorcraft,11,53,Transport Rotorcraft,92,4,3,83,0,0,Default,90,0,124,100,1,77,12,89,0,0,10,0,0,3,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,45411
11,Khroshi Syndicalists,317,KS-8V Armed Transport,11,53,Transport Rotorcraft,96,4,3,83,0,0,Default,90,0,124,100,1,68,12,89,2,4,0,0,9,1,2,154,KS Rocket Pod-S5,0,4,0,0,0,154,KS Rocket Pod-S5,12,4,0,0,,0,0,0,0,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,45411
11,Khroshi Syndicalists,318,KS-8M3 Transport Rotorcraft,11,53,Transport Rotorcraft,147,4,3,83,0,0,Default,90,0,130,100,1,90,12,120,8,4,15,0,9,3,5,154,KS Rocket Pod-S5,0,8,0,0,0,154,KS Rocket Pod-S5,24,8,0,0,,0,0,0,0,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,11118
11,Khroshi Syndicalists,324,Syndicate Infantry,11,73,Syndicate Infantry,25,1,6,6,0,0,Default,81,0,0,0,1,78,12,120,0,0,15,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,161,13,KS Light Support Gun,80,0,0,1,KS Marksman Rifle,50,0,0,121,KS Fragmentation Device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102
11,Khroshi Syndicalists,325,Syndicate Infantry,11,73,Syndicate Infantry,29,1,6,6,0,0,Default,81,0,0,0,1,90,12,120,0,0,10,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,160,13,KS Light Support Gun,80,0,0,43,KS-29 Heavy AT,0,4,0,121,KS Fragmentation Device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102
11,Khroshi Syndicalists,326,Syndicate Infantry,11,73,Syndicate Infantry,28,1,6,6,0,0,Default,81,0,0,0,1,88,12,102,0,0,10,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,161,13,KS Light Support Gun,80,0,0,31,KS-A Thermobaric Launcher,4,0,28,121,KS Fragmentation Device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102
11,Khroshi Syndicalists,327,Syndicate Infantry,11,73,Syndicate Infantry,21,1,6,6,0,0,Default,80,0,0,0,1,78,12,90,0,0,0,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,160,13,KS Light Support Gun,80,0,0,19,KS AT Launcher,0,6,0,121,KS Fragmentation Device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102
11,Khroshi Syndicalists,334,KS-1 Syndicate IFV,11,25,Syndicate IFV,96,3,2,22,2,4,Track,80,4,109,13,1,73,12,80,10,0,20,0,7,0,5,84,KS-73 Assault Gun,0,0,24,0,0,220,KS-14P Guided AT,0,4,0,64,KS Coax Support Gun,120,0,0,0,,0,0,0,3,2,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703,11037
11,Khroshi Syndicalists,335,KS-2 Syndicate IFV,11,25,Syndicate IFV,130,3,2,22,2,4,Track,90,4,109,13,1,80,12,85,15,2,20,2,9,0,12,77,KS Cannon-2A42,0,16,0,0,0,166,KS-113 Guided AT,0,4,0,64,KS Coax Support Gun,120,0,0,0,,0,0,0,4,3,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7466,11174
11,Khroshi Syndicalists,336,KS-2 Syndicate IFV,11,25,Syndicate IFV,158,3,2,22,2,4,Track,92,4,109,15,1,92,12,120,20,3,30,2,9,0,12,77,KS Cannon-2A42,0,0,0,16,0,223,KS-113M Guided AT,0,4,0,64,KS Coax Support Gun,120,0,0,0,,0,0,0,4,3,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7466,11174
11,Khroshi Syndicalists,337,KS-2D Syndicate IFV,11,25,Syndicate IFV,97,3,2,22,0,4,Track,90,4,109,15,1,82,12,101,15,2,20,2,9,0,12,77,KS Cannon-2A42,0,16,0,0,0,64,KS Coax Support Gun,120,0,0,0,,0,0,0,0,,0,0,0,6,5,2,6,4,3,1,9,8,2,9,6,5,1,0,0,0,0,0,0,0,0,7467,11174
